,smiles,Lipop,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
2009,Oc1ccc(cc1)C(c2ccc(O)cc2)C(Cl)(Cl)Cl,1.4010047612104195,1,5,1,1,5,3,2,2,3,4
2010,CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCCN4CCOCC4)cc3,0.6532997958103286,2,4,4,1,1,1,1,2,5,3
2011,CSc1ccc(OCc2ccccc2)c(\C=C\c3ccc(cn3)C(=O)O)c1,0.22960031541694384,3,2,3,2,5,4,3,1,5,2
2012,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(C)cc(C)cc3C)C(=O)O)cc2)n1,-1.3738114437188074,2,5,2,2,2,5,1,4,1,3
2013,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cc(cn6C)S(=O)(=O)C)c3C1=O,0.8360721206859066,5,4,2,3,2,3,1,4,1,4
2014,CCCc1c(O)c(ccc1OCc2ccc(\C=C\c3nn[nH]n3)cc2)C(=O)C,0.9357661160725852,5,5,1,1,1,3,1,3,2,4
2015,C1CN=C(N1)c2ccc3ccccc3n2,-1.307348780127688,5,3,2,2,1,4,3,1,1,1
2016,CCCNCc1cnc(s1)c2ccc(cc2)C(=O)Nc3ccccc3N,-0.3519479910053494,1,4,1,5,2,3,4,2,2,1
2017,COC(=O)CCn1cc(c2cc(NC3CC3)n4ncc(C#N)c4n2)c5cc(NC(=O)C)ccc15,0.4539118050369712,3,2,5,1,2,1,1,5,3,3
2018,CC(C#Cc1ccccc1)N2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3,-0.642722144216496,5,4,4,3,4,4,2,1,2,5
2019,CC1=CC(=O)Oc2cc3NCCCc3cc12,0.43729613913919135,1,3,2,5,5,1,5,5,5,1
2020,OC(=O)COc1ccc(cc1c2cccc(c2)C#N)C(F)(F)F,-1.7642795923166328,2,2,1,3,1,1,4,5,5,4
2021,CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCCNCC4)ncc2C#N,-0.4433341534431384,2,4,1,4,1,3,1,3,4,2
2022,O[C@@H](CNCCCSCCOCCc1ccccc1)c2ccc(O)c3NC(=O)Sc23,0.10498282118359502,2,5,3,5,1,1,4,3,5,5
2023,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)N)n4ccc(n4)C(F)(F)F,-0.30210099331201,2,4,4,2,1,3,4,2,3,1
2024,C\N=C(/S)\n1nc(nc1N)c2ccc(Cl)cc2,1.6170084178815574,3,4,5,2,2,2,4,3,5,2
2025,CC1=C(CCC(=O)O)C(=O)Oc2c(C)c(O)ccc12,-2.055053745527779,3,3,4,3,2,1,4,1,2,1
2026,CC(Cc1ccccc1)N(C)CC#C,-0.011326840100863331,3,1,5,2,5,4,3,2,4,5
2027,C[C@H](NC(=O)c1c(C)nn(C2CCOCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,-1.3904271096165868,4,4,2,4,2,2,2,3,4,1
2028,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)NCc3ccccc3)C(=O)C(F)(F)F,0.3292943108036224,1,2,4,2,3,2,5,1,2,2
2029,Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c3ccc(cc3)S(=O)(=O)C,-2.1713634068122376,4,3,2,4,4,5,4,2,3,3
2030,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)S(=O)(=O)c2ccccc2)C(C)(C)C,-1.058113791660991,4,1,2,5,5,5,4,1,5,3
2031,CCCN(CCC)CCc1cccc2NC(=O)Cc12,-1.1744234529454496,3,2,3,5,3,4,5,2,1,2
2032,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4cccnc4,-0.8088788031942941,4,1,5,1,3,3,3,1,2,1
2033,Clc1ccc(cc1C(=O)NCCc2ccccc2)N3N=CC(=O)NC3=O,-1.1910391188432294,5,5,1,4,1,4,1,3,2,5
2034,Cc1ccc2c(c1)c([S+]([O-])c3ccc(Cl)cc3)c(C)n2CC(=O)O,-1.7642795923166328,1,1,3,1,4,1,5,5,5,5
2035,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3ccc(Cl)c(Cl)c3,0.18806115067249413,3,5,5,5,3,1,2,4,3,5
2036,OC(=O)[C@H](Cc1cccc(c1)C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,0.07175148938803537,1,3,3,3,5,2,2,3,4,3
2037,COc1ccccc1C(=O)Nc2nc3ccccc3[nH]2,0.6034527981169892,1,5,3,4,4,4,1,2,5,1
2038,CNc1ncc(s1)C(=O)c2ccccc2,0.15482981887693448,3,4,4,3,1,3,5,4,1,2
2039,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,0.7197624594014479,2,1,3,2,2,3,5,4,5,2
2040,CN1CCN(CC1)c2ccc(Nc3ccnc4ccccc34)cc2,-0.7258004737053949,2,4,4,1,5,2,3,1,5,4
2041,CNC[C@H](O)c1ccc(Cl)c(c1)C(=O)NCC23CC4CC(CC(C4)C2)C3,-0.6344143112676062,3,5,1,2,5,5,3,1,3,3
2042,OC(CCN1CCCCC1)(C2CC3CC2C=C3)c4ccccc4,0.26283164721250346,5,3,4,1,2,5,3,4,5,1
2043,COc1ccc(CNC(=O)CSc2nc3cccnc3s2)cc1,0.2711394801613932,5,1,2,4,1,2,2,3,5,1
2044,C[C@@H](NC(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,0.8360721206859066,4,3,3,2,3,5,5,1,3,2
2045,CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(C)c4)c3)C2)C(=O)NC1=O,-2.4870610588700544,1,3,3,3,4,5,2,5,4,4
2046,CCCc1c(O)c(O)c(C(=O)O)c2cc(Cc3ccccc3)c(C)cc12,0.3542178096502923,1,1,2,4,4,2,4,5,3,2
2047,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN([C@H](Cc3ccccc3)C2)C(=O)C[C@H](N)Cc4ccc(F)c(F)c4)c1,-0.09440516958976243,5,2,5,2,4,2,3,2,1,1
2048,O=S1NC(=NO1)Cc2ccc3ccccc3c2,-0.2688696615164503,4,3,2,2,2,1,4,1,2,5
2049,O=C(N1CCN(CC1)c2ccccn2)c3cccc(CC4=NNC(=O)c5ccccc45)c3,0.15482981887693448,4,1,5,4,4,4,5,4,4,2
2050,COc1cnc(nc1N(C)c2ccccc2)c3ccccn3,0.5120666356792004,3,4,3,4,2,3,1,1,1,5
2051,CS(=O)(=O)c1ccc(cc1Cl)[C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc3cnccn3,-0.6510299771653859,4,4,4,2,3,5,2,5,3,4
2052,Cc1nc(cs1)C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)CC3)C2,-0.0030190071519736058,1,3,5,2,3,1,1,2,5,5
2053,CN(C(=O)N1CCC(CC1)N2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)S(=O)(=O)c4ccc(C)cc4,1.924398236990484,5,3,3,3,4,3,4,5,1,2
2054,Cc1ccnc(NCc2ccccc2)c1,0.7529937911970075,5,2,1,4,3,1,1,2,4,1
2055,CN1C=CNC1=S,-2.1547477409144578,5,2,3,2,5,1,5,3,5,1
2056,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@@H]4C(=O)N,1.168385438641503,4,4,5,4,5,5,2,1,1,1
2057,CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4ccoc34)n2)c1,1.2680794340281816,3,3,5,2,2,5,4,3,3,5
2058,NC(=N)Nc1ccc(cc1)C(=O)Oc2ccc(cc2)[N+](=O)[O-],-1.3904271096165868,5,2,3,5,2,3,2,1,4,4
2059,CCN(C1CCN(CCC(C2CCN(Cc3ccccc3)CC2)c4ccccc4)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C,0.19636898362138425,5,4,5,2,4,5,2,5,2,5
2060,CN(C)C(=O)CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,0.18806115067249413,2,3,1,1,3,4,1,3,5,5
2061,Clc1cccc(c1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,0.3708334755480721,3,2,4,3,1,1,2,4,2,4
2062,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(C)cccn34)N5CCN(CC5)C(=O)C,0.8526877865836865,3,5,3,3,4,1,5,4,1,4
2063,CS(=O)(=O)c1ccc(nc1)c2nnc(\C=C\c3oc(nn3)c4ccc(cc4)C#N)n2c5ccccc5Cl,0.40406480734363176,3,1,2,4,1,4,1,4,4,1
2064,Oc1ccc(cc1)C2=Cc3cc(O)ccc3OC2=O,0.6034527981169892,2,3,2,5,3,4,2,2,4,3
2065,CN1C(=O)CN=C(c2ccccc2F)c3cc(ccc13)[N+](=O)[O-],-0.061173837794202775,3,1,1,2,1,1,1,2,3,4
2066,CCN1CCN(CC(=O)Nc2ccc(c3cccc4C(=O)C=C(Oc34)N5CCOCC5)c6sc7ccccc7c26)CC1,0.7280702923503376,3,2,3,2,4,2,1,3,3,5
2067,COc1ccc(CNCc2ccc(cc2)c3cc(C(=O)N)c(NC(=O)N)s3)cc1,0.3126786449058426,4,3,5,5,2,2,4,2,4,5
2068,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(F)cc3)n2,1.2016167704370622,1,5,4,5,4,1,4,2,5,5
2069,COc1ccc2C(=NC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1)C,-1.5648916015432748,2,3,4,4,5,2,4,5,5,2
2070,COC(=O)C1C(CC2CCC1N2C)OC(=O)c3ccccc3,-0.9251884644787526,1,4,1,5,1,3,4,1,1,3
2071,Cc1nc2ccc(NC(=O)CCNC(=O)N)cc2s1,-1.058113791660991,5,5,5,4,3,2,3,2,2,1
2072,O[C@H](CNC(=O)c1c[nH]c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1.4425439259548694,1,4,2,2,2,5,2,3,4,3
2073,C[C@H](CO)Nc1nc(SCc2occc2)nc3NC(=O)Sc13,0.03021232464358603,3,3,4,1,3,2,1,4,2,5
2074,Clc1ccc(CNc2nc(nc3ncccc23)N4CCN(CC4)C(=O)[C@@H]5CCCN5)c(Cl)c1,0.19636898362138425,1,2,2,4,3,2,5,2,1,4
2075,O=C(CN1CCN(CC1)c2ccccc2)Nc3c(cnn3c4ccccc4)C#N,0.10498282118359502,4,3,5,4,1,5,1,3,1,2
2076,Cc1ncc([N+](=O)[O-])n1CCO,-1.897204919498871,5,5,5,3,4,4,3,5,2,3
2077,COCCN1CCN(CC(=O)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26)CC1,0.8526877865836865,4,3,1,4,5,1,4,5,1,3
2078,CNS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,0.4954509697814206,1,1,4,2,4,3,1,2,3,5
2079,OC1(CN2CCC1CC2)c3ccc(cc3)c4ccccc4,-0.5596438147275969,3,2,4,4,5,5,2,5,1,4
2080,Oc1nnc(Cc2cccc(c2)C(=O)N3CCOCC3)c4ccccc14,-0.975035462172092,3,4,5,5,4,5,1,5,3,2
2081,C[C@H](Nc1ncc(Br)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,0.1797533177236044,5,1,4,4,5,4,2,2,2,3
2082,CN(C1CCCCC1)C(=O)c2cnn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4,-0.13594433433421216,5,5,3,2,4,1,1,3,3,4
2083,CSc1ncccc1C(=O)NCc2ccc(C)cc2,0.4456039720880811,3,4,3,4,4,3,5,2,1,4
2084,CNCC[C@@H](Oc1cc(ccc1C#N)C(F)(F)F)c2ccccc2,-0.7258004737053949,4,3,2,3,4,3,5,1,3,2
2085,CCC(C)Nc1nc(nc(N2CCOCC2)c1N)C#N,0.5203744686280901,1,3,4,3,4,1,2,3,1,3
2086,C1Cc2ccccc2CN1c3ccncc3,-0.642722144216496,5,2,1,4,2,1,1,1,1,3
2087,CC(N)(COP(=O)(O)O)C(=O)O,0.2711394801613932,4,2,1,1,5,4,4,4,3,1
2088,Oc1ccc(Cl)cc1C(=O)Nc2ccc(F)cc2F,1.1850011045392823,3,3,5,5,3,2,5,2,1,4
2089,CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2[C@@H]3CC[C@H]2C[C@H](C3)Oc4cccc(c4)C(=O)N)CC1,-1.7061247616744033,3,3,2,4,5,2,3,3,2,2
2090,C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)C2CCCCC2)c3ccccc3)C(C)(C)C,-0.3519479910053494,5,4,5,5,5,5,1,4,1,4
2091,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(Cl)cc4,0.5037588027303103,3,3,1,2,5,2,4,5,5,3
2092,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4ccc(NC(=O)OC)cc4,1.5256222554437682,2,2,2,5,2,4,4,1,5,2
2093,Cc1ccccc1CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23,0.5536058004236497,4,1,1,4,5,2,2,5,2,1
2094,CCN(C)C(=O)c1ccc(cc1)[C@@H](N2CCN(Cc3cccnc3)CC2)c4cccc(NC(=O)C5CCC5)c4,0.9108426172259156,5,4,5,1,5,4,4,3,2,2
2095,CC(C)CN1C(=O)N(C)C(=O)c2cn(Cc3cccc4ccccc34)cc12,1.8579355733993643,5,3,5,5,3,4,5,2,1,5
2096,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4onc(n4)C(F)(F)F,0.7696094570947873,5,5,3,1,4,2,4,1,4,5
2097,C[C@H](O)C(=O)N1CCN(Cc2sc3c(nc(nc3c2C)c4cnc(N)nc4)N5CCOCC5)CC1,-0.22733049677200096,2,2,5,1,3,4,3,1,1,2
2098,Oc1ccc(cc1)C2=Cc3ccccc3OC2=O,0.6865311276058883,4,4,2,3,4,2,4,4,1,4
2099,COc1cc(OC)c2nc(C)c3CCN(c4ccc(O)cc4)c3c2c1,-0.5596438147275969,3,3,4,5,2,3,1,5,2,1
2100,COc1ccccc1N2CCN(CC3=C(Br)C(=O)N(N3C)c4ccccc4)CC2,0.2711394801613932,5,1,4,2,2,3,4,1,1,5
2101,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)Nc5ccon5,-0.2522539956186705,3,5,5,5,2,2,3,4,1,1
2102,O[C@@H](CNCCSCCCNCCc1cccc(Cl)c1)c2ccc(O)c3NC(=O)Sc23,-0.991651128069872,5,5,2,2,4,1,4,2,5,3
2103,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N5CC[C@@H](N)C5)c2c1Cl,-0.14425216728310186,5,4,4,3,2,1,1,2,4,5
2104,OC1(C(=O)Nc2ccccc12)c3ccccc3,-0.38517932280090905,1,1,3,4,1,4,5,3,1,2
2105,NC(=O)c1ccccc1O,-0.9002649656320828,4,3,5,2,2,4,1,2,5,5
2106,OCC(CO)NC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,0.36252564259918196,3,2,5,3,4,1,3,5,4,4
2107,CC(C)Oc1cc(OCCN2CCOCC2)cc3ncnc(Nc4c(Cl)ccc5OCOc45)c13,1.2514637681304015,2,1,4,5,3,5,5,5,4,5
2108,Brc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,0.7862251229925672,2,3,2,4,2,2,5,5,1,1
2109,NC(Cc1ccccc1)c2ccccc2,-0.7091848078076152,1,1,1,4,2,2,1,3,5,5
2110,CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,0.19636898362138425,4,5,4,4,2,4,3,3,1,5
2111,COc1ccc2c(c1)[nH]c3c(C)nccc23,0.6034527981169892,2,2,5,2,4,5,1,4,4,3
2112,Cc1cc(ccc1O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)C(=O)N,0.04682799054136585,3,5,5,2,2,2,3,5,1,4
2113,OCCNCCNc1ccc2c(NC(=O)CC34CC5CC(CC(C5)C3)C4)cccc2n1,-0.3187166592097897,4,1,2,4,2,2,2,1,4,1
2114,Clc1cccc(NC(=O)N2CCN(C[C@@H]3CCCN(C3)C4CC4)CC2)c1,0.47052747093475106,2,5,2,4,1,1,2,4,5,4
2115,COc1ccccc1CNCCc2cccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)c2,-1.049805958712101,5,1,2,2,2,2,2,4,1,1
2116,Cn1ncc(Cl)c1c2cc(sc2Cl)C(=O)N[C@H](CN)Cc3cccc(F)c3,0.6782232946569986,2,4,1,4,4,3,4,1,3,2
2117,Nc1nc(O)c2ncn(COCCO)c2n1,-2.985531035803448,5,1,1,5,1,1,5,5,3,4
2118,CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3cccc(Cl)c3Cl)CC1,1.1850011045392823,2,3,5,3,5,4,5,2,5,1
2119,O[C@H](CNC(=O)c1c[nH]nc1C(F)(F)F)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,0.9689974478681448,5,4,1,2,1,1,2,1,5,1
2120,Cc1ccc(COC(=O)N2CC[C@H](CNc3ncccn3)[C@H](F)C2)cc1,0.8609956195325762,1,4,3,3,3,2,3,5,2,5
2121,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4ccncc4)C3=O,-1.9387440842433208,2,1,3,1,1,5,1,4,2,3
2122,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-0.2522539956186705,2,3,5,2,4,5,4,4,1,1
2123,CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4CCOc34)n2)c1,0.6865311276058883,3,5,4,4,3,5,2,5,3,4
2124,CS(=O)(=O)c1ccc(s1)C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,0.5702214663214296,3,4,1,5,1,2,3,2,4,1
2125,COc1cccc(c1)S(=O)(=O)c2c(C)n(CC(=O)O)c3ccc(C)cc23,-2.1547477409144578,1,5,2,2,2,4,4,2,3,3
2126,Clc1ccc2C(=C3CCNCC3)c4ncccc4CCc2c1,-0.5762594806253768,3,4,5,4,4,4,2,4,4,2
2127,OC(=O)CCCCn1nnc(n1)c2ccc(cc2)C(=O)N3CCC(CC3)N4CCC(CC4)Oc5ccc(Cl)c(Cl)c5,-0.4765654852386978,2,1,2,4,3,5,1,1,4,4
2128,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5ccncc5s4,-0.4765654852386978,2,1,3,2,3,3,1,4,1,5
2129,O=C(C1CCN(CC1)c2nnc(s2)n3cccc3)N4CCN(Cc5ccc6OCOc6c5)CC4,0.2711394801613932,3,3,4,2,3,4,1,2,5,2
2130,CCN1CCOC(C1)C(=O)N2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3,-0.061173837794202775,5,4,3,4,4,5,5,2,2,5
2131,O=C1COC2(CCN(CC2)S(=O)(=O)c3ccc(cc3)c4ccc5cccnc5c4)CN1C6CC6,0.8859191183792461,1,3,5,4,5,1,1,4,3,5
2132,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]4CCCN(C)C4,0.7280702923503376,2,4,4,4,4,5,4,5,2,1
2133,NC(=N)NC(=O)c1nc(Cl)c(NCc2ccncc2)nc1N,-2.229518237454467,3,1,1,4,4,5,1,2,4,5
2134,Oc1ccccc1OCC(=O)NC2CCCC2,0.11329065413248512,5,1,2,3,3,2,2,1,1,3
2135,Clc1ccc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)C5CCNCC5,-0.4931811511364777,1,2,2,3,4,4,4,2,4,4
2136,CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc2ccc(OC)cc2,-1.4735054391054865,4,5,5,4,2,5,5,2,5,2
2137,Oc1ccc(cc1)c2oc3cc(O)ccc3n2,0.9357661160725852,1,1,1,5,5,1,2,5,4,3
2138,NC(=O)c1sc(cc1NS(=O)(=O)c2ccc(cc2)C(F)(F)F)c3ccsc3,0.1797533177236044,3,4,5,5,4,4,2,3,2,4
2139,Clc1ccc(N2CCN(CC2)C(=O)COCc3ccncc3)c(Cl)c1,1.0022287796637044,4,1,4,2,5,4,2,5,4,5
2140,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5oncc5)ccc4C,-0.3519479910053494,2,2,1,1,5,1,1,3,5,1
2141,CS(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,-2.229518237454467,2,2,3,3,1,3,3,4,4,4
2142,CCOC(=O)N1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3c(cc(cc3C(C)C)C(C)C)C(C)C,-0.4184106545964687,2,3,4,3,2,4,1,5,4,5
2143,CNC1=Nc2ncccc2C(=NC1c3cccs3)c4cc[nH]c4,-0.3685636569031292,5,5,2,4,3,4,1,4,1,4
2144,CC1(C)CC(=O)c2c(N)c3ccccc3nc2C1,0.6865311276058883,1,4,4,5,1,4,1,2,4,1
2145,C[C@H]1O[C@H]([C@H](O)[C@H]1Cl)n2cnc3c(N)nc(OCC4CC45CC5)nc23,1.2514637681304015,4,2,3,4,1,4,5,4,2,4
2146,CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)nc(OC(CO)CO)c2Cl)n[nH]1,0.4954509697814206,3,5,2,3,3,1,1,4,5,1
2147,CCS(=O)(=O)c1ccc(c(F)c1)c2cc(Cl)ccc2OCC(=O)O,-2.570139388358953,5,3,5,2,1,3,4,3,4,4
2148,C[S+]([O-])CCN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,0.8277642877370165,2,2,4,4,5,4,3,3,5,3
2149,Clc1c(ccnc1N2CCNCC2)C(=O)NCC34CC5CC(CC(C5)C3)C4,-0.3353323251075696,3,5,1,3,3,1,3,4,5,2
2150,COc1ccc(cc1OC)N2CCN([C@H](C)C2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,-0.2688696615164503,2,2,4,3,4,4,4,1,2,1
2151,O[C@H](CNC(=O)C1=CNC(=O)c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1.035460111459264,3,5,2,2,5,2,3,5,5,2
2152,Nc1cc(cc(c1)C(F)(F)F)C(=O)Nc2cccc(c2)c3nnn[nH]3,-1.639662098083284,5,5,4,3,4,5,5,2,3,5
2153,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3ccccc3,-0.8088788031942941,2,1,5,1,2,5,5,1,5,1
2154,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N(C)C)n2,1.110230607999273,2,4,2,1,2,4,3,1,4,1
2155,Fc1ccc(cc1)C(=O)N2CCC[C@@H](C2)c3onc(n3)c4ccc(F)cc4,1.2930029328748511,4,3,4,3,5,5,2,2,3,5
2156,CC(C)c1c(O)c(O)c(C=O)c2c(O)c(c(C)cc12)c3c(C)cc4c(C(C)C)c(O)c(O)c(C=O)c4c3O,0.4788353038836408,2,4,5,4,4,5,5,2,3,5
2157,CN(CCCOCCOCCc1ccccc1)CCc2ccc(O)c3nc(O)sc23,0.22129248246805372,3,3,2,1,3,5,3,2,2,2
2158,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4ccc(F)cc34)cc2OC)cn1,1.4176204271081996,3,2,2,1,4,5,1,4,2,5
2159,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)NCc3ccc[n+]([O-])c3)C(=O)C(F)(F)F,-0.5762594806253768,2,4,1,5,4,4,3,5,3,3
2160,OC(=O)c1ccc2c(c1)nc(Nc3cccc(c3)C#C)c4ncncc24,-1.0414981257632112,4,5,1,3,3,4,5,5,1,4
2161,CCS(=O)(=O)c1ccc(Oc2cc3nc([nH]c3cc2CN4C(=O)CCC4=O)c5ccccn5)cc1,-0.14425216728310186,1,3,3,1,5,1,2,3,4,1
2162,Oc1ccc(CCNCCCS(=O)(=O)NCCSCCc2ccccc2)c3sc(O)nc13,-0.3353323251075696,1,3,2,4,1,2,1,4,5,2
2163,Clc1ccc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)N5N=CC(=O)NC5=O,-0.061173837794202775,2,2,3,5,3,2,2,4,5,1
2164,CCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,-0.6593378101142758,3,1,5,2,1,2,2,3,2,3
2165,Cc1ccccc1C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O,0.3043708119569528,1,2,1,3,4,4,5,2,1,2
2166,CNC(=O)c1nc(cnc1N)c2ccc(Cl)c(c2)S(=O)(=O)Nc3cccc(F)c3F,0.5203744686280901,2,1,4,5,2,3,1,3,5,3
2167,O=C(Nc1nccs1)c2ccccc2,0.212984649519164,1,3,3,2,2,3,3,2,1,2
2168,Fc1ccc(cc1Cl)C(=O)Nc2ccc(Cl)nc2,1.218232436334842,2,5,4,5,3,4,2,3,3,5
2169,CC(C)CN1C(=O)N(C)C(=O)c2c(SC3CCCCC3)c(Cc4ccccc4C(F)(F)F)sc12,1.6336240837793368,1,3,2,5,4,1,4,1,5,1
2170,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCNCC5,0.18806115067249413,2,4,1,4,4,2,4,3,2,3
2171,CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc2cccc(C)c2,-1.556583768594385,3,1,1,4,2,2,5,5,5,5
2172,OC(=O)c1cncc(c1)c2cnc3[nH]c(cc3c2n4ccc(n4)C(F)(F)F)C(=O)NC5CC5,-2.6199863860522923,4,1,2,4,4,4,3,3,4,1
2173,NC(=O)c1sc(cc1N)c2ccc(Cl)cc2,0.9357661160725852,4,4,5,4,2,1,3,5,4,1
2174,CN1C(=O)N(Cc2ccc(Br)cc2)c3ccccc13,0.5286823015769802,3,5,4,3,3,3,3,5,4,4
2175,Nc1nc2cc3CCN(Cc4cccc(F)c4)CCc3cc2s1,0.9357661160725852,2,4,2,4,3,2,3,5,4,2
2176,COc1ccc(Cl)cc1C(=O)Nc2nc3ccccc3[nH]2,1.558853587239328,5,5,2,1,2,5,2,5,2,5
2177,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c3C1=O)c6nc(cn6C)S(=O)(=O)C,0.3874491414458519,3,3,1,5,5,1,3,1,3,3
2178,CN(CCN(C)C(=O)CCOCCc1ccccc1)CCc2ccc(O)c3nc(O)sc23,0.3459099767014022,1,2,4,5,4,4,4,2,3,1
2179,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC4)S(=O)(=O)C,0.53699013452587,3,3,3,5,4,1,3,3,3,1
2180,CC1(C)C(=O)Nc2ccccc12,0.10498282118359502,3,5,2,2,5,5,5,3,4,3
