,rd_2,rd_32,rd_128,rd_512,rd_1024
21602,3,1,1,5,4
21603,4,4,4,3,2
21604,1,4,3,4,3
21605,2,4,4,4,4
21606,3,3,3,5,1
21607,5,3,2,4,3
21608,4,5,2,4,2
21609,4,4,2,1,5
21610,4,5,3,2,1
21611,3,2,3,1,3
21612,4,5,1,3,3
21613,4,5,2,1,1
21614,4,1,3,5,3
21615,3,4,4,2,3
21616,2,3,4,4,2
21617,2,2,5,4,5
21618,5,2,2,3,1
21619,4,3,2,2,4
21620,4,2,5,5,4
21621,4,4,5,2,2
21622,3,2,2,2,5
21623,5,3,2,3,1
21624,2,5,3,5,3
21625,1,3,1,3,4
21626,3,3,1,5,1
21627,1,5,3,2,5
21628,5,2,2,3,5
21629,5,2,1,3,2
21630,1,1,2,4,2
21631,1,4,5,5,5
21632,2,1,1,5,5
21633,2,1,4,4,4
21634,5,3,2,3,1
21635,2,2,4,1,4
21636,3,4,2,5,1
21637,4,5,5,2,2
21638,3,3,4,3,2
21639,1,3,1,3,1
21640,2,5,4,2,5
21641,1,4,4,1,2
21642,4,3,4,4,2
21643,5,1,2,2,5
21644,3,5,5,2,1
21645,1,5,5,3,2
21646,2,5,5,2,1
21647,4,3,2,1,1
21648,1,4,5,1,1
21649,3,4,5,5,4
21650,1,2,3,2,2
21651,5,3,3,5,5
21652,5,5,1,5,1
21653,1,5,5,1,5
21654,1,3,4,2,3
21655,4,3,4,3,5
21656,3,5,2,3,3
21657,3,2,5,4,5
21658,2,3,5,4,1
21659,3,5,4,2,3
21660,4,3,4,3,3
21661,4,5,3,1,5
21662,2,5,4,4,4
21663,1,1,4,2,1
21664,2,4,1,5,1
21665,1,3,5,1,2
21666,1,4,5,3,2
21667,5,2,4,3,3
21668,5,5,2,1,1
21669,2,3,2,5,5
21670,2,3,5,5,5
21671,4,3,5,5,3
21672,5,4,5,2,4
21673,2,3,2,4,4
21674,1,4,1,5,1
21675,3,2,2,2,3
21676,1,1,1,3,4
21677,4,5,5,4,5
21678,1,4,4,3,1
21679,4,4,4,5,3
21680,2,2,4,4,3
21681,4,3,5,2,1
21682,2,2,3,4,1
21683,1,2,2,5,1
21684,1,3,1,4,2
21685,1,1,1,4,3
21686,5,1,4,3,3
21687,5,1,3,2,3
21688,1,2,4,5,5
21689,1,4,1,4,2
21690,4,4,4,4,3
21691,2,5,1,5,1
21692,3,4,4,5,3
21693,4,5,1,1,4
21694,1,3,2,1,5
21695,4,2,2,5,5
21696,2,5,3,2,5
21697,5,1,2,5,1
21698,1,4,2,3,5
21699,3,2,2,1,4
21700,4,3,5,3,1
21701,1,1,1,2,5
21702,1,3,1,1,3
21703,4,1,2,4,5
21704,5,1,2,5,1
21705,2,3,3,2,5
21706,4,5,5,3,3
21707,5,2,1,1,2
21708,2,5,3,2,1
21709,2,4,5,4,5
21710,3,5,1,2,2
21711,5,1,5,1,1
21712,3,1,3,5,1
21713,4,5,1,1,2
21714,4,3,3,3,1
21715,4,4,5,1,1
21716,5,5,5,3,1
21717,4,3,3,5,4
21718,1,2,5,4,2
21719,5,1,5,3,4
21720,4,5,4,2,1
21721,1,4,2,3,3
21722,1,4,1,4,1
21723,4,3,5,2,1
21724,1,2,2,1,1
21725,5,2,3,3,1
21726,1,2,2,3,5
21727,2,3,1,5,2
21728,4,5,5,2,5
21729,5,2,1,5,2
21730,3,5,5,5,5
21731,4,3,1,2,4
21732,5,4,3,2,5
21733,2,4,2,2,3
21734,3,1,5,5,1
21735,1,2,5,5,1
21736,1,3,3,1,1
21737,4,1,1,3,5
21738,5,2,4,1,4
21739,1,3,1,4,5
21740,3,2,5,3,3
21741,3,3,5,1,1
21742,4,2,4,1,3
21743,2,5,4,4,1
21744,1,1,5,1,3
21745,2,3,4,5,2
21746,4,4,4,5,2
21747,5,4,2,1,1
21748,2,1,2,4,3
21749,1,5,5,2,2
21750,5,5,3,2,2
21751,1,5,4,4,4
21752,1,5,3,2,5
21753,5,5,4,1,1
21754,4,2,4,1,1
21755,4,1,3,4,3
21756,3,5,2,1,1
21757,5,2,1,4,2
21758,3,5,2,5,5
21759,5,5,1,1,2
21760,4,3,5,4,3
21761,3,3,2,3,2
21762,1,2,1,1,5
21763,4,4,2,5,2
21764,3,5,1,3,1
21765,2,4,3,1,4
21766,4,4,4,1,5
21767,1,2,2,1,4
21768,4,1,4,3,5
21769,2,2,3,5,3
21770,1,1,2,4,5
21771,4,4,3,5,5
21772,2,1,1,2,5
21773,2,5,3,3,5
21774,2,4,3,5,3
21775,5,3,1,3,4
21776,4,5,4,4,1
21777,5,3,3,1,5
21778,1,2,3,2,5
21779,4,5,5,2,4
21780,1,2,4,2,2
21781,5,5,5,1,2
21782,1,4,1,3,3
21783,4,2,2,4,4
21784,2,3,3,1,5
21785,5,5,2,5,4
21786,4,4,2,5,3
21787,4,3,3,3,3
21788,3,2,3,5,1
21789,3,2,5,4,1
21790,2,5,2,5,2
21791,2,1,1,3,3
21792,2,2,1,3,1
21793,3,5,4,2,1
21794,5,3,3,3,1
21795,1,3,1,3,3
21796,4,2,1,5,2
21797,2,1,4,5,5
21798,5,4,4,2,3
21799,4,4,1,5,1
21800,3,3,4,1,5
21801,5,5,2,2,1
21802,3,4,5,4,5
21803,4,1,1,2,4
21804,4,2,5,1,1
21805,1,4,4,2,5
21806,4,2,1,2,2
21807,1,3,4,2,5
21808,5,3,1,5,1
21809,4,1,3,2,3
21810,4,4,4,5,5
21811,5,5,5,1,5
21812,2,1,2,5,2
21813,1,2,1,4,5
21814,5,4,1,1,5
21815,5,4,5,3,5
21816,4,2,3,3,5
21817,5,4,5,3,3
21818,5,1,3,2,1
21819,4,4,1,1,1
21820,4,4,4,3,3
21821,3,5,4,3,2
21822,1,4,2,1,2
21823,5,5,2,2,5
21824,2,3,1,2,5
21825,5,5,5,5,2
21826,1,5,1,4,2
21827,1,3,3,2,5
21828,3,2,1,3,1
21829,1,5,3,2,2
21830,5,2,5,1,5
21831,3,5,4,3,3
21832,4,2,3,3,4
21833,1,3,3,4,4
21834,2,4,5,2,5
21835,3,3,2,2,4
21836,2,5,4,1,5
21837,2,2,1,3,4
21838,3,3,2,4,5
21839,5,1,4,2,2
21840,1,3,4,2,2
21841,5,3,1,3,2
21842,5,3,5,5,5
21843,5,1,4,5,4
21844,1,1,5,2,1
21845,1,1,2,4,4
21846,1,4,3,4,5
21847,2,1,4,1,1
21848,4,4,3,1,5
21849,3,2,5,4,3
21850,5,3,2,5,3
21851,3,1,3,1,3
21852,1,4,5,5,3
21853,5,5,3,4,2
21854,5,1,4,1,3
21855,2,1,5,4,5
21856,5,3,5,4,4
21857,4,2,3,1,5
21858,4,1,1,2,2
21859,1,3,4,2,1
21860,1,2,1,4,5
21861,2,4,4,3,5
21862,2,2,1,5,1
21863,3,5,3,4,3
21864,5,4,2,2,3
21865,3,4,2,3,2
21866,1,3,4,3,4
21867,1,5,3,4,3
21868,1,2,1,1,3
21869,3,5,1,3,2
21870,2,2,4,5,4
21871,3,4,1,1,3
21872,4,4,5,1,5
21873,1,5,1,5,1
21874,4,4,3,1,2
21875,3,1,1,5,4
21876,2,3,1,5,5
21877,3,5,4,3,2
21878,2,1,3,3,3
21879,5,4,5,1,1
21880,2,5,4,1,5
21881,5,1,2,5,3
21882,4,3,1,3,4
21883,2,3,1,3,5
21884,2,5,3,1,3
21885,5,5,1,1,3
21886,3,1,2,2,3
21887,4,2,2,4,5
21888,4,5,1,5,1
21889,5,4,4,3,1
21890,5,3,4,5,2
21891,2,4,5,1,5
21892,4,1,3,5,1
21893,1,5,2,3,5
21894,3,4,2,3,4
21895,1,4,2,5,3
21896,5,5,4,3,5
21897,5,5,3,1,1
21898,5,5,2,4,4
21899,1,4,1,2,4
21900,2,3,3,4,1
21901,5,2,2,4,5
21902,5,4,1,4,2
21903,1,1,3,3,5
21904,5,2,1,5,5
21905,2,2,4,4,1
21906,2,2,5,3,5
21907,2,1,4,1,1
21908,5,4,3,1,4
21909,3,2,4,1,2
21910,4,5,4,3,1
21911,3,1,5,1,1
21912,4,3,3,3,4
21913,5,5,3,2,3
21914,1,4,3,5,4
21915,5,2,1,3,2
21916,3,2,1,2,4
21917,4,4,1,3,1
21918,5,5,4,1,3
21919,1,2,1,5,5
21920,2,5,2,1,2
21921,4,4,5,4,2
21922,1,5,2,5,2
21923,1,5,2,2,4
21924,5,3,3,2,2
21925,3,3,1,1,4
21926,3,2,3,3,2
21927,5,5,4,5,2
21928,2,5,5,4,2
21929,5,1,3,3,5
21930,1,5,1,5,1
21931,3,5,2,2,3
21932,1,1,3,5,2
21933,3,5,2,4,5
21934,1,5,4,1,1
21935,5,2,2,4,4
21936,5,5,4,3,2
21937,3,4,4,3,1
21938,4,1,2,1,3
21939,1,4,1,3,4
21940,3,5,2,4,4
21941,1,4,5,1,5
21942,5,5,1,3,4
21943,2,5,1,2,4
21944,3,5,4,2,4
21945,1,3,4,2,1
21946,5,4,2,5,3
21947,2,3,1,3,5
21948,4,4,1,2,5
21949,3,1,5,4,2
21950,3,3,3,5,4
21951,3,1,5,3,2
21952,5,1,1,3,3
21953,4,3,2,4,2
21954,5,3,4,4,4
21955,3,3,5,1,1
21956,4,2,4,4,1
21957,1,4,5,4,2
21958,5,2,1,4,4
21959,4,4,1,3,1
21960,4,5,1,5,5
21961,2,2,2,2,5
21962,4,4,4,2,1
21963,1,3,3,1,3
21964,1,4,1,4,4
21965,2,4,2,5,3
21966,3,3,5,2,5
21967,2,4,2,4,5
21968,2,5,5,2,3
21969,3,5,1,2,5
21970,5,5,5,5,5
21971,1,2,5,2,2
21972,1,4,3,5,4
21973,1,2,2,4,3
21974,2,5,5,3,4
21975,4,1,4,5,2
21976,2,4,4,5,2
21977,5,2,3,4,4
21978,5,4,5,4,4
21979,5,1,3,4,5
21980,3,1,3,2,5
21981,5,3,1,3,5
21982,5,1,4,2,2
21983,4,2,3,1,2
21984,4,2,5,1,3
21985,1,5,5,3,2
21986,5,2,4,1,3
21987,1,1,2,1,2
21988,5,3,4,3,1
21989,4,4,4,5,2
21990,2,1,5,3,5
21991,2,3,2,5,2
21992,3,4,5,2,5
21993,1,3,2,1,2
21994,5,1,4,1,1
21995,5,3,2,2,4
21996,1,5,2,2,5
21997,1,3,3,2,5
21998,5,4,2,4,2
21999,2,4,1,5,5
22000,1,4,1,2,2
22001,3,3,4,4,2
22002,5,5,2,4,5
22003,1,2,2,4,1
22004,1,2,5,5,3
22005,2,5,1,3,1
22006,1,5,1,4,3
22007,1,2,3,2,2
22008,2,4,3,4,2
22009,4,2,2,2,5
22010,2,4,1,2,2
22011,2,2,2,2,4
22012,3,2,2,5,3
22013,1,1,3,1,3
22014,5,3,3,1,3
22015,5,5,5,2,2
22016,5,3,4,1,1
22017,2,4,3,1,1
22018,1,4,1,2,1
22019,3,1,3,4,3
22020,4,4,5,4,3
22021,5,4,3,1,5
22022,1,1,3,3,4
22023,4,1,1,3,5
22024,2,2,3,1,5
22025,3,1,5,3,4
22026,4,2,4,3,2
22027,5,3,5,5,5
22028,4,3,4,3,2
22029,1,1,4,4,5
22030,1,1,3,2,5
22031,4,2,4,4,1
22032,5,1,4,2,1
22033,4,3,2,1,4
22034,2,2,3,2,2
22035,2,4,5,1,3
22036,2,3,1,2,3
22037,3,5,4,1,3
22038,3,2,2,2,4
22039,5,1,5,3,2
22040,4,3,3,1,5
22041,4,4,4,3,3
22042,5,1,2,2,2
22043,3,1,3,1,5
22044,1,3,4,1,3
22045,5,4,2,4,5
22046,5,4,1,1,2
22047,4,3,5,1,5
22048,5,4,3,3,5
22049,1,1,4,5,4
22050,3,5,5,1,1
22051,3,1,3,3,5
22052,1,1,4,3,5
22053,2,2,1,5,4
22054,5,1,4,4,2
22055,4,2,5,2,3
22056,1,4,3,5,5
22057,1,1,5,2,2
22058,1,1,4,5,4
22059,1,5,5,4,1
22060,5,3,2,2,2
22061,1,1,3,5,3
22062,2,3,3,3,3
22063,2,5,1,4,1
22064,2,3,5,1,4
22065,3,2,2,5,1
22066,4,5,4,2,3
22067,2,2,2,1,5
22068,4,2,2,1,5
22069,1,1,1,3,4
22070,4,5,2,4,1
22071,1,5,1,5,3
22072,4,2,3,2,2
22073,1,5,4,1,2
22074,2,3,1,2,4
22075,2,3,5,1,2
22076,1,4,4,2,2
22077,3,2,2,4,5
22078,3,2,1,4,1
22079,5,3,4,2,3
22080,2,5,5,1,3
22081,5,5,3,2,2
22082,3,5,5,2,3
22083,3,5,3,4,1
22084,3,2,4,1,3
22085,2,2,3,3,5
22086,1,1,1,3,3
22087,2,2,1,1,3
22088,5,2,1,1,1
22089,2,1,5,3,4
22090,2,2,2,3,1
22091,1,3,4,1,2
22092,5,3,5,5,4
22093,4,2,3,2,3
22094,4,3,3,1,4
22095,1,5,1,3,4
22096,3,3,3,4,2
22097,2,3,5,1,4
22098,1,4,1,5,4
22099,4,2,1,2,5
22100,2,1,1,4,5
22101,3,2,3,2,2
22102,1,1,4,2,3
22103,3,3,4,1,2
22104,5,4,1,2,3
22105,5,5,4,1,1
22106,4,4,4,2,2
22107,2,5,4,3,1
22108,1,2,2,2,1
22109,5,2,2,4,1
22110,2,5,5,5,1
22111,4,4,5,4,1
22112,1,4,1,1,5
22113,3,1,5,4,4
22114,1,3,4,3,3
22115,1,3,3,5,3
22116,1,4,4,4,5
22117,3,1,2,1,3
22118,4,1,5,1,5
22119,5,1,4,1,5
22120,4,3,1,3,2
22121,2,4,4,2,5
22122,5,3,1,4,4
22123,5,3,3,3,4
22124,4,3,2,1,1
22125,3,4,3,5,3
22126,3,3,3,1,1
22127,1,5,2,5,4
22128,3,4,5,5,3
22129,2,4,3,1,1
22130,1,4,2,1,4
22131,1,3,4,4,4
22132,1,2,1,4,1
22133,4,2,5,4,1
22134,5,5,4,1,1
22135,3,3,1,4,3
22136,3,3,4,2,1
22137,4,2,3,1,4
22138,2,1,5,2,1
22139,4,4,4,5,1
22140,1,2,4,2,4
22141,5,5,3,2,2
22142,5,2,5,5,3
22143,3,3,4,4,5
22144,3,5,2,2,2
22145,5,5,4,5,5
22146,1,3,4,4,3
22147,4,1,5,1,3
22148,5,4,3,4,2
22149,1,4,3,5,4
22150,3,3,1,1,2
22151,5,1,5,5,5
22152,4,3,2,2,4
22153,4,4,3,2,1
22154,1,2,2,4,5
22155,5,1,5,5,3
22156,5,1,4,2,4
22157,1,2,5,3,1
22158,3,5,2,4,3
22159,1,2,4,4,2
22160,1,3,4,3,1
22161,4,1,4,4,1
22162,3,5,5,3,5
22163,1,4,4,4,3
22164,4,4,4,3,1
22165,3,4,1,2,4
22166,1,1,5,3,2
22167,1,1,3,1,5
22168,1,5,3,1,1
22169,2,2,2,1,2
22170,1,4,1,2,2
22171,3,4,5,3,5
22172,1,5,2,5,3
22173,2,4,4,5,2
22174,1,5,5,3,3
22175,1,1,2,5,2
22176,2,5,3,1,4
22177,4,1,5,5,3
22178,2,5,2,1,4
22179,1,1,2,3,1
22180,2,3,3,2,3
22181,4,3,2,2,3
22182,4,1,3,2,3
22183,1,4,5,2,3
22184,5,3,1,5,1
22185,5,3,1,1,4
22186,5,4,2,1,2
22187,1,5,1,4,4
22188,4,1,3,4,2
22189,4,5,2,2,4
22190,2,1,2,4,5
22191,2,4,1,3,2
22192,2,4,3,4,5
22193,2,2,4,3,1
22194,1,1,4,1,5
22195,2,2,4,2,5
22196,1,4,5,3,3
22197,3,4,5,3,3
22198,5,4,1,1,3
22199,3,3,2,5,4
22200,4,5,1,1,2
22201,5,2,2,4,5
22202,3,3,4,5,4
22203,5,1,4,2,5
22204,2,4,1,5,5
22205,1,5,2,3,2
22206,2,4,3,1,4
22207,4,3,1,3,1
22208,2,3,1,3,1
22209,5,5,3,3,5
22210,1,5,3,5,3
22211,1,2,5,3,3
22212,1,5,2,3,2
22213,2,4,5,3,5
22214,5,3,5,4,5
22215,3,4,4,3,4
22216,4,2,2,2,2
22217,3,1,4,5,1
22218,2,4,3,2,3
22219,2,2,1,4,3
22220,1,2,2,5,2
22221,1,2,5,5,4
22222,5,1,3,1,1
22223,1,4,3,4,2
22224,4,1,3,2,1
22225,4,3,4,1,5
22226,1,1,4,3,4
22227,4,1,4,4,5
22228,4,1,4,3,3
22229,3,1,3,5,5
22230,5,1,2,3,4
22231,5,5,5,3,3
22232,3,5,1,5,1
22233,2,3,3,4,4
22234,3,2,3,4,3
22235,5,4,2,5,2
22236,3,1,4,4,1
22237,5,2,2,4,2
22238,4,1,3,2,5
22239,3,5,1,4,3
22240,4,5,5,4,3
22241,4,2,2,3,1
22242,5,3,3,1,1
22243,4,1,5,2,2
22244,1,4,1,1,4
22245,4,1,3,4,2
22246,5,3,3,4,2
22247,2,2,3,5,3
22248,5,5,1,3,2
22249,3,1,5,3,1
22250,4,2,3,4,1
22251,1,1,5,5,1
22252,4,1,5,4,1
22253,5,3,3,5,5
22254,5,3,2,5,1
22255,2,5,3,3,2
22256,1,4,2,1,1
22257,2,4,5,5,1
22258,5,2,3,1,3
22259,5,1,5,4,2
22260,2,5,3,3,1
22261,3,2,1,3,5
22262,1,3,1,1,1
22263,3,4,5,2,2
22264,2,1,2,3,4
22265,2,4,3,2,3
22266,5,5,4,2,4
22267,4,1,4,5,1
22268,4,3,5,3,4
22269,5,4,5,5,4
22270,2,2,4,5,4
22271,2,3,4,5,5
22272,2,1,1,2,1
22273,2,1,5,4,1
22274,5,5,2,2,1
22275,3,3,4,4,5
22276,1,4,2,2,4
22277,4,3,2,3,1
22278,3,4,1,4,3
22279,2,2,4,5,2
22280,2,3,4,5,1
22281,3,5,5,3,5
22282,3,1,5,5,3
22283,2,3,4,3,4
22284,4,3,3,3,1
22285,4,5,3,5,5
22286,1,3,5,5,3
22287,5,5,1,1,2
22288,1,5,2,3,3
22289,2,5,4,4,4
22290,2,1,5,5,2
22291,4,5,5,3,5
22292,5,1,3,5,1
22293,4,5,1,3,4
22294,5,4,5,4,5
22295,4,3,2,1,5
22296,5,4,3,3,2
22297,2,5,1,3,3
22298,4,3,2,4,2
22299,4,3,4,3,2
22300,4,4,2,3,3
22301,4,5,2,1,4
22302,3,2,1,5,5
22303,3,4,4,3,3
22304,4,1,5,1,2
22305,3,5,1,1,2
22306,2,1,1,5,4
22307,2,5,1,2,3
22308,1,3,5,5,2
22309,2,3,1,1,1
22310,5,3,1,2,1
22311,1,3,5,5,2
22312,4,5,1,1,4
22313,4,1,1,2,5
22314,2,3,4,3,1
22315,1,1,1,3,1
22316,2,2,4,2,1
22317,5,1,5,5,5
22318,5,3,5,1,3
22319,1,3,2,4,1
22320,5,3,3,4,3
22321,5,4,5,1,4
22322,1,5,2,5,5
22323,3,1,5,4,4
22324,3,5,4,2,3
22325,1,3,3,4,1
22326,5,1,5,5,4
22327,2,3,2,1,4
22328,1,3,3,4,2
22329,3,1,4,3,2
22330,1,5,4,3,1
22331,3,2,2,1,1
22332,1,3,3,4,1
22333,5,5,3,5,2
22334,2,4,3,5,2
22335,3,2,3,5,4
22336,2,1,3,2,3
22337,1,3,3,1,5
22338,2,3,5,4,2
22339,2,4,2,2,3
22340,3,4,3,4,1
22341,2,1,3,2,2
22342,5,2,1,5,1
22343,2,5,1,2,3
22344,1,4,1,2,2
22345,4,3,4,1,5
22346,2,4,5,4,3
22347,5,2,4,1,1
22348,5,5,2,4,3
22349,5,2,3,2,1
22350,1,4,2,3,5
22351,1,2,4,2,5
22352,2,4,5,5,4
22353,4,1,3,1,4
22354,2,3,4,4,1
22355,2,2,2,4,1
22356,2,1,1,3,2
22357,1,1,4,3,1
22358,5,1,3,4,2
22359,4,3,2,3,4
22360,5,5,2,2,1
22361,5,5,3,5,5
22362,5,4,5,5,4
22363,4,2,5,1,3
22364,1,1,1,4,1
22365,2,2,4,1,3
22366,5,1,2,2,5
22367,3,4,2,2,4
22368,3,1,1,3,3
22369,2,2,3,2,3
22370,2,5,2,5,4
22371,1,2,5,2,3
22372,4,2,5,1,5
22373,2,4,3,2,5
22374,5,2,3,1,2
22375,4,4,1,3,2
22376,3,5,3,3,4
22377,5,4,1,5,4
22378,5,3,3,4,3
22379,4,4,1,4,2
22380,1,2,3,2,2
22381,2,2,5,1,4
22382,3,2,5,4,1
22383,2,3,5,5,2
22384,1,4,4,4,1
22385,2,3,3,5,3
22386,1,5,5,1,2
22387,5,3,5,5,4
22388,1,1,4,5,3
22389,4,2,3,2,5
22390,5,3,1,2,3
22391,4,4,2,5,1
22392,4,1,3,1,5
22393,1,1,4,1,4
22394,2,5,2,1,2
22395,4,3,2,5,3
22396,3,4,4,2,5
22397,3,5,4,4,3
22398,4,5,5,5,1
22399,4,2,4,5,2
22400,2,2,2,1,3
22401,1,2,4,4,2
22402,3,1,2,2,3
22403,4,2,4,4,1
22404,2,3,1,4,3
22405,2,5,1,4,5
22406,1,1,3,3,1
22407,5,1,4,5,3
22408,4,3,1,2,4
22409,3,5,2,3,5
22410,1,3,5,4,5
22411,5,4,4,3,4
22412,5,4,2,1,4
22413,3,2,5,4,3
22414,2,2,2,4,1
22415,3,1,3,4,4
22416,1,5,1,5,5
22417,5,2,1,1,4
22418,1,5,1,1,3
22419,4,5,3,5,5
22420,3,5,1,1,2
22421,2,5,1,3,4
22422,3,4,4,4,1
22423,5,4,2,5,5
22424,4,5,4,3,1
22425,1,2,1,5,1
22426,4,5,3,2,4
22427,4,3,4,4,5
22428,2,3,1,4,4
22429,4,2,1,5,3
22430,4,2,3,4,3
22431,2,4,5,1,3
22432,4,4,4,1,2
22433,1,1,1,1,3
22434,4,2,1,5,2
22435,2,2,4,2,3
22436,3,3,4,1,4
22437,5,1,2,4,4
22438,3,1,3,4,2
22439,5,2,3,1,3
22440,2,2,4,2,4
22441,5,2,2,4,2
22442,1,5,5,3,5
22443,2,2,1,1,1
22444,3,4,5,2,1
22445,5,5,2,3,4
22446,3,5,3,5,4
22447,3,4,4,1,1
22448,4,2,1,3,3
22449,1,4,3,5,5
22450,4,3,3,5,4
22451,1,2,3,5,2
22452,4,5,5,4,3
22453,4,3,5,1,3
22454,1,4,4,4,4
22455,5,3,1,1,2
22456,3,1,4,2,4
22457,3,1,4,5,1
22458,3,4,3,5,5
22459,1,2,4,1,5
22460,5,5,4,5,4
22461,5,5,1,4,2
22462,3,2,5,3,1
22463,5,2,2,4,3
22464,1,4,4,4,4
22465,5,2,3,2,2
22466,3,2,1,3,3
22467,3,3,4,5,4
22468,1,5,2,4,2
22469,3,3,2,4,1
22470,5,3,5,5,3
22471,3,4,3,3,2
22472,3,1,2,1,3
22473,5,1,2,4,1
22474,3,1,1,4,1
22475,2,2,4,4,3
22476,1,5,5,1,1
22477,5,1,2,4,2
22478,1,4,2,3,2
22479,3,5,1,3,1
22480,5,4,1,4,1
22481,3,5,3,5,1
22482,2,4,3,5,1
22483,4,1,2,5,4
22484,2,4,5,4,3
22485,5,2,4,2,3
22486,3,1,2,3,2
22487,3,3,4,1,4
22488,3,3,1,1,5
22489,1,3,5,1,5
22490,2,5,4,5,1
22491,4,2,5,5,3
22492,1,3,4,3,2
22493,1,4,1,3,3
22494,4,2,4,5,2
22495,5,3,5,4,5
22496,5,2,4,2,4
22497,5,1,3,3,3
22498,5,2,3,2,2
22499,5,5,4,3,1
22500,4,2,2,4,4
22501,4,5,2,5,4
22502,1,4,4,5,4
22503,1,3,1,3,1
22504,5,2,2,5,5
22505,5,3,3,3,3
22506,3,1,5,4,3
22507,5,1,5,1,5
22508,3,1,4,1,2
22509,4,4,3,4,5
22510,1,4,1,5,5
22511,4,4,2,2,2
22512,3,4,2,2,2
22513,5,4,4,3,5
22514,3,2,4,2,5
22515,4,3,2,5,1
22516,2,4,2,3,5
22517,3,3,5,5,5
22518,5,4,5,2,3
22519,4,2,2,5,5
22520,2,5,3,1,3
22521,2,1,1,4,5
22522,5,1,5,1,2
22523,4,1,3,4,3
22524,2,1,1,4,1
22525,4,3,3,1,3
22526,2,2,5,1,3
22527,1,5,3,1,3
22528,5,2,4,3,2
22529,1,2,5,5,2
22530,4,5,4,4,3
22531,3,2,2,3,5
22532,2,4,3,3,4
22533,1,5,5,3,3
22534,5,5,1,4,1
22535,3,2,4,5,4
22536,4,4,1,4,1
22537,4,1,5,4,2
22538,5,2,4,4,5
22539,4,2,1,2,1
22540,2,4,2,2,4
22541,5,4,1,1,1
22542,2,4,1,4,1
22543,4,5,2,4,4
22544,2,2,5,1,4
22545,1,5,4,1,1
22546,3,4,1,4,4
22547,5,4,4,3,2
22548,3,2,3,5,1
22549,2,4,3,3,1
22550,4,2,3,1,3
22551,4,1,3,4,3
22552,4,5,1,3,5
22553,5,4,4,1,1
22554,4,4,2,4,2
22555,5,4,2,2,3
22556,5,5,3,3,5
22557,4,1,3,5,4
22558,2,1,4,2,1
22559,2,4,2,1,2
22560,3,5,2,4,3
22561,5,5,2,5,1
22562,5,3,1,2,3
22563,2,1,3,2,4
22564,5,1,4,2,1
22565,4,1,1,1,5
22566,1,1,4,3,4
22567,3,2,5,4,1
22568,5,2,5,5,1
22569,3,4,1,4,2
22570,2,5,5,1,5
22571,4,1,3,5,3
22572,2,4,1,2,5
22573,5,3,3,3,4
22574,4,4,2,5,3
22575,5,2,2,2,5
22576,3,4,5,4,4
22577,2,5,3,4,2
22578,5,3,4,3,3
22579,2,3,1,1,2
22580,3,5,5,2,3
22581,5,1,3,2,4
22582,1,5,3,4,1
22583,5,2,1,2,5
22584,1,5,2,3,1
22585,2,1,2,1,4
22586,4,3,2,5,5
22587,2,4,4,5,1
22588,1,2,4,4,2
22589,5,4,4,2,5
22590,3,2,2,2,1
22591,4,4,4,1,2
22592,3,5,1,1,3
22593,4,2,1,3,1
22594,4,3,2,4,3
22595,2,4,2,5,1
22596,1,2,4,2,2
22597,2,5,5,3,5
22598,2,5,1,1,2
22599,3,4,4,4,4
22600,5,1,3,3,2
22601,2,1,1,5,1
22602,5,2,2,4,2
22603,5,3,1,4,5
22604,2,5,3,3,1
22605,2,1,3,3,4
22606,2,1,3,3,1
22607,1,4,3,2,4
22608,1,2,4,2,3
22609,1,4,1,2,1
22610,2,1,3,1,3
22611,3,3,1,2,4
22612,4,5,4,2,5
22613,2,1,4,3,2
22614,4,3,1,3,5
22615,5,4,1,2,2
22616,2,4,1,4,3
22617,2,3,4,3,5
22618,1,4,1,1,5
22619,4,1,3,5,5
22620,1,5,3,4,2
22621,3,1,3,1,5
22622,3,1,5,4,5
22623,4,4,1,4,2
22624,5,5,1,2,3
22625,4,1,1,4,5
22626,5,3,3,5,4
22627,3,4,2,1,5
22628,5,3,2,2,2
22629,4,1,3,1,1
22630,3,2,1,5,2
22631,2,5,5,5,3
22632,2,3,5,1,4
22633,3,2,5,2,4
22634,5,3,2,4,2
22635,2,3,4,5,1
22636,1,5,1,5,3
22637,5,2,5,4,5
22638,4,1,3,3,3
22639,2,3,2,2,4
22640,3,1,1,3,3
22641,3,4,4,1,5
22642,3,1,2,4,3
22643,3,3,4,3,3
22644,3,1,5,3,2
22645,2,1,1,4,5
22646,2,3,2,4,4
22647,5,3,4,1,2
22648,5,2,5,4,1
22649,2,5,3,3,2
22650,1,5,3,1,4
22651,4,4,3,2,2
22652,3,3,1,3,3
22653,3,1,3,3,2
22654,3,1,5,3,5
22655,1,5,3,1,4
22656,1,5,2,5,2
22657,4,3,1,2,1
22658,1,3,4,5,4
22659,4,2,4,2,3
22660,5,3,1,4,1
22661,5,4,2,4,2
22662,3,4,5,4,3
22663,1,3,1,4,5
22664,3,5,1,1,1
22665,1,3,2,4,4
22666,3,5,5,5,2
22667,2,5,1,3,2
22668,3,2,3,3,4
22669,1,2,3,5,3
22670,3,1,4,3,3
22671,5,5,5,5,3
22672,3,3,4,1,4
22673,5,3,2,1,1
22674,4,5,4,4,5
22675,2,2,5,3,2
